MSSubClass,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,CentralAir_N,CentralAir_Y,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
30,6324,2,0,3,4,4,5,3,1,4,6,1927,1950,2,3,3,6,3,3,1,1,0,1,0,520,520,5,2,520,0,0,520,0,0,1,0,1,1,2,4,8,0,0,1,1920,1,1,240,2,3,3,49,0,87,0,0,0,0,0,0,5,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,8500,2,2,4,4,4,5,3,4,4,4,1920,1950,2,3,2,6,3,3,1,1,0,1,0,649,649,5,3,649,668,0,1317,0,0,1,0,3,1,3,6,8,0,0,1,1920,1,1,250,3,2,1,0,54,172,0,0,0,0,3,0,7,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,8544,2,0,3,4,4,3,3,1,5,6,1966,2006,2,3,3,5,3,3,1,1,0,1,0,1228,1228,5,4,1228,0,0,1228,0,0,1,1,3,1,4,6,8,0,0,5,1966,1,1,271,3,3,3,0,65,0,0,0,0,0,3,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,11049,2,0,4,4,4,4,3,1,8,5,2007,2007,2,4,3,4,5,3,3,1,0,1,0,1234,1234,5,5,1234,0,0,1234,0,0,2,0,3,1,4,7,8,0,0,5,2007,2,2,484,3,3,3,0,30,0,0,0,0,0,0,0,1,2008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10552,2,0,3,4,4,5,3,1,5,5,1959,1959,2,3,3,5,3,3,1,3,1018,1,0,380,1398,5,4,1700,0,0,1700,0,1,1,1,4,1,4,6,8,1,4,5,1959,2,2,447,3,3,3,0,38,0,0,0,0,0,0,0,4,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,7313,2,0,4,4,4,5,3,1,9,5,2005,2005,2,5,3,4,5,3,1,6,1153,1,0,408,1561,5,5,1561,0,0,1561,1,0,2,0,2,1,5,6,8,1,4,5,2005,3,2,556,3,3,3,203,47,0,0,0,0,0,0,0,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,13418,2,0,4,4,4,5,3,4,8,5,2004,2005,2,4,3,4,5,3,3,1,0,1,0,1117,1117,5,5,1132,1320,0,2452,0,0,3,1,4,1,4,9,8,1,4,3,2004,3,3,691,3,3,3,113,32,0,0,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10859,2,0,4,4,4,4,3,1,5,5,1994,1995,2,3,3,4,4,3,1,1,0,1,0,1097,1097,5,5,1097,0,0,1097,0,0,1,1,3,1,3,6,8,0,0,5,1995,1,2,672,3,3,3,392,64,0,0,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,8532,2,0,4,4,4,5,3,1,5,6,1954,1990,2,3,3,5,3,3,1,3,1213,1,0,84,1297,5,4,1297,0,0,1297,0,1,1,0,3,1,3,5,8,1,3,5,1954,3,2,498,3,3,3,0,0,0,0,0,0,0,0,0,10,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,7922,2,0,4,4,4,5,3,1,5,7,1953,2007,2,3,4,5,3,3,1,6,731,1,0,326,1057,5,3,1057,0,0,1057,1,0,1,0,3,1,4,5,8,0,0,1,1953,1,1,246,3,3,3,0,52,0,0,0,0,0,0,0,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
90,6040,2,0,4,4,4,5,3,1,4,5,1955,1955,2,3,3,4,0,0,0,0,0,0,0,0,0,5,3,1152,0,0,1152,0,0,2,0,2,2,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20,8658,2,0,4,4,4,5,3,1,6,5,1965,1965,2,3,3,5,3,3,1,3,643,1,0,445,1088,5,5,1324,0,0,1324,0,0,2,0,3,1,3,6,8,1,3,5,1965,2,2,440,3,3,3,0,138,0,0,0,0,0,2,0,12,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,16905,2,0,4,4,4,5,3,1,5,6,1959,1959,2,3,4,5,3,3,4,4,967,1,0,383,1350,5,4,1328,0,0,1328,0,1,1,1,2,1,3,5,8,2,4,5,1959,2,1,308,3,3,2,0,104,0,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85,9180,2,0,3,4,4,3,3,7,5,7,1983,1983,2,3,3,5,4,3,3,5,747,2,93,0,840,5,4,884,0,0,884,1,0,1,0,2,1,4,5,8,0,0,5,1983,2,2,504,3,4,3,240,0,0,0,0,0,0,3,0,12,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,9200,2,0,3,4,4,3,3,1,5,6,1975,1980,2,3,3,5,4,3,3,2,280,4,491,167,938,5,3,938,0,0,938,1,0,1,0,3,1,3,5,8,0,0,1,1977,1,1,308,3,3,3,145,0,0,0,0,0,0,3,0,7,2008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,7945,2,0,4,4,4,5,3,1,5,6,1959,1959,2,3,3,5,3,3,1,5,179,4,506,465,1150,5,5,1150,0,0,1150,1,0,1,0,3,1,3,6,8,0,0,5,1959,2,1,300,3,3,3,0,0,0,0,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,7658,2,0,4,4,4,5,3,1,9,5,2005,2005,2,5,3,4,5,3,1,6,456,1,0,1296,1752,5,5,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,5,2005,2,2,576,3,3,3,196,82,0,0,0,0,0,0,0,2,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,12822,2,0,3,4,4,3,3,2,7,5,2003,2003,2,4,3,4,5,3,1,6,1351,1,0,83,1434,5,5,1518,631,0,2149,1,0,1,1,1,1,4,6,8,1,5,5,2003,2,2,670,3,3,3,168,43,0,0,198,0,0,0,0,8,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,11096,2,0,4,4,4,5,3,1,8,5,2006,2006,2,4,3,4,4,3,3,6,24,1,0,1632,1656,5,5,1656,0,0,1656,0,0,2,0,3,1,4,7,8,0,0,5,2006,2,3,826,3,3,3,0,146,0,0,0,0,0,0,0,7,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
190,4456,2,0,4,4,4,5,3,4,4,5,1920,2008,2,3,3,6,3,3,1,1,0,1,0,736,736,5,4,736,716,0,1452,0,0,2,0,2,3,3,8,8,0,0,0,0,0,0,0,0,0,1,0,0,102,0,0,0,0,0,0,6,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,7742,2,0,4,4,4,5,3,1,5,7,1966,1966,2,3,3,5,3,3,1,4,763,1,0,192,955,5,5,955,0,0,955,1,0,1,0,3,1,3,6,8,0,0,5,1966,1,1,386,3,3,3,0,0,0,0,0,0,0,3,0,1,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,13869,2,0,2,4,4,4,3,4,6,6,1997,1997,2,3,3,4,4,3,3,6,182,1,0,612,794,5,4,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,0,5,1997,3,2,388,3,3,3,0,75,0,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,6240,2,0,4,4,4,5,3,2,6,6,1934,1950,2,3,3,4,3,3,1,1,0,1,0,816,816,5,3,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,4,1,1985,1,2,528,3,3,3,112,0,0,0,0,0,0,3,400,9,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
90,8472,3,0,2,3,4,4,2,1,5,5,1963,1963,2,2,3,5,4,3,4,2,104,6,712,0,816,5,3,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,2,1963,1,2,516,3,3,3,106,0,0,0,0,0,0,0,0,5,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,50271,2,0,3,2,4,5,3,1,9,5,1981,1987,8,4,3,5,5,3,4,6,1810,1,0,32,1842,5,4,1842,0,0,1842,2,0,0,1,0,1,4,5,8,1,4,5,1981,3,3,894,3,3,3,857,72,0,0,0,0,0,0,0,11,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,7134,2,0,4,3,4,5,2,8,5,5,1955,1955,2,3,3,5,3,3,1,5,384,1,0,0,384,5,3,1360,0,0,1360,0,0,1,0,3,1,3,6,7,1,3,1,1962,1,2,572,3,3,3,0,50,0,0,0,0,0,3,0,2,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10175,2,0,3,4,4,5,3,1,6,5,1964,1964,2,3,3,5,3,3,1,4,490,1,0,935,1425,5,4,1425,0,0,1425,0,0,2,0,3,1,3,7,8,1,4,5,1964,2,2,576,3,3,3,0,0,0,407,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,2645,2,2,4,4,4,5,3,4,8,5,1999,2000,2,4,3,4,4,3,1,6,649,1,0,321,970,5,5,983,756,0,1739,1,0,2,1,3,1,4,7,8,0,0,5,1999,3,2,480,3,3,3,115,0,0,0,0,0,0,0,0,8,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60,11645,2,0,3,4,4,4,3,4,7,5,2004,2004,2,4,3,4,4,3,1,1,0,1,0,860,860,5,5,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,0,5,2004,2,2,565,3,3,3,0,70,0,0,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,13682,2,0,2,2,4,3,3,4,10,5,2006,2006,2,5,3,4,5,3,4,1,0,1,0,1410,1410,5,5,1426,1519,0,2945,0,0,3,1,3,1,4,10,8,1,4,3,2006,3,3,641,3,3,3,192,0,37,0,0,0,0,0,0,10,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,7200,2,0,4,3,4,5,3,1,5,7,1972,1972,2,3,3,5,3,3,3,5,632,1,0,148,780,5,5,780,0,0,780,0,0,1,0,2,1,3,4,8,0,0,1,1973,1,1,352,3,3,3,196,0,0,0,0,0,0,3,0,1,2008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,13072,2,0,4,4,4,5,3,1,6,5,2004,2004,2,3,3,4,4,3,1,5,941,1,0,217,1158,5,5,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,0,1,2006,1,2,576,3,3,3,0,50,0,0,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,7200,2,0,4,4,4,5,3,6,5,7,1920,1996,2,3,3,6,3,2,1,1,0,1,0,530,530,5,3,581,530,0,1111,0,0,1,0,3,1,2,6,8,0,0,1,1935,1,1,288,3,3,1,0,0,144,0,0,0,0,0,0,3,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,6442,2,0,3,4,4,5,3,1,8,5,2006,2006,2,4,3,4,4,4,2,6,24,1,0,1346,1370,5,5,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,5,2006,2,2,484,3,3,3,120,49,0,0,0,0,0,0,0,10,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
